17679,PY-263758-19,Recorded interviews with 12 people who were descendants of Asylum patients or staff or had experiences related to the Asylum.,,Amy Forbes,12 Asylum-related oral histories digitally recorded,,,,,2020
18342,ZR-256751-18,"Elmer E. Rasmuson Library, Alaska Polar Regions Collections and Archives houses Project Jukebox, which is the Digital Branch of the University of Alaska Fairbanks. UAF collaborated with the NN Cannery History Project to create the NN Cannery Project Jukebox which highlights stories of people associated with the 131-year-old NN Cannery in South Naknek, Alaska.  It incudes maps, historic photos, recorded interviews, searchable topics, and full transcriptions.","University of Alaska Fairbanks  Fairbanks, Alaska",University of Alaska Fairbanks,NN Cannery Project Jukebox Oral History,http://jukebox.uaf.edu/site7/nncannery,,,,2018
723,RZ-50334-05,"The Azoria Project Archive is a collection of original documents and publications generated from fieldwork and research of the Azoria Project, an excavation of the Department of Classics and the Research Laboratories of Archaeology at the University of North Carolina at Chapel Hill. Azoria is an Early Iron Age and Archaic site in eastern Crete, originally explored by Harriet Boyd Hawes for the American School of Classical Studies at Athens in 1900. Subsequent work at the site (the Azoria Project) has been conducted annually since 2001, including phases of topographical survey (2001); excavation (2002-2006); site conservation (2003-2008); and study and publication (2007-2012). The documents in this collection comprise an archive of original field notes, excavation notebooks, stratigraphic sections, manuscript drafts, artifact catalogs, and illustrations (plans, drawings, maps, and photographs) produced by this research project.","The Carolina Digital Repository (CDR) Electronic Records University Archives and Records Management Services Wilson Library, CB #3926 University of North Carolina at Chapel Hill Chapel Hill, NC 27514-8890",Donald C. Haggis,Azoria Project Archive,https://cdr.lib.unc.edu/record?id=uuid%3a1add9fbc-f5c4-49a8-848e-96a52e3ade9c,"The Carolina Digital Repository (CDR) is a digital archives for materials produced by members of the University of North Carolina at Chapel Hill community. The main goal of the CDR is to keep UNC digital scholarly output safe and accessible for as long as needed. It also serves as a repository of historical materials that broadly support the University's academic mission. More specifically, the CDR aims to acquire UNC digital material, ensure it is accessible, searchable and safe from alteration.",https://cdr.lib.unc.edu/,"The Carolina Digital Repository (CDR) safeguards and provides access to the scholarly work and research files produced or collected by faculty, students and staff at the University of North Carolina at Chapel Hill. ",2011
783,PA-51825-06,"The Knott House Museum (KHM) is a 164 year old home with the belongings of W.V. and Luella Knott, who moved into the house in 1928. Historical themes include the Great Depression, 20th century political history, women's movements, and art in the 1930s. Materials were purchased, artifacts packed and moved to off-site storage; storage furniture was purchased, assembled and installed; artifacts were returned, stored, and location listed on the inventory. The new shelving increased the linear feet of storage from 202 to 505. The increased capacity made it possible to properly shelve and care for artifacts. Wooden platforms were replaced with properly-coated adjustable metal shelving.  This eliminated the harmful vapors from wood as well as the acid migration, so harmful to textiles and paper. Crowding was eliminated and artifacts were removed from boxes so they are accessible. Archival materials were placed in filing cabinets and books shelved. The ability to use and study the collection has improved. Location codes on each shelf make it possible to find any artifact. Labor for inventories before and after the move was provided by two graduate interns, Steffany Hagler and Allison Eaton. After the project, Ms. Hagler was hired as a curator at the Museum of Florida History and Ms Eaton was hired by the National Archives. The NEH project at KHM provided experience that was vital to the students' career goals.","Knott House Museum&#x0D; 301 East Park Avenue&#x0D; Tallahassee, FL  32301","Beatrice Cotellis, Lisa Barton",Knott House Collection,http://www.museumoffloridahistory.com/about/sites/,Website for the Knott House Museum &amp; Museum of Florida History,,,2007
892,RZ-20811-02,"151 reels of microfilm of approximately 14,500 petitions to county courts druing the period 1775-1867 with seven guide indexes totalling approximately 4,000 pages.  Petitions come from the southern states.",,,Race and Slavery Petitions Project Microfilm Edition,,,,,2005
2130,CH-50528-08,"The archives of the American Board of Commissioners of Foreign Missions is currently stored offsite and closed to researchers, pending processing by ARIT.  The collection comprises approximately 500,000 pages of primary documents, including the administrative reports and correspondence, organization documents and financial records of the American Board missions and stations that span nearly two hundred years (1820-2010) of activity in the area of what was then the Ottoman Empire, including the Balkans and northern Syria.  It contains invaluable eye-witness accounts of regions of the Middle East and eastern Europe during an important period in Late Ottoman history and offers a huge collection of unpublished and unstudied materials that give evidence for an important unwritten chapter on American diplomacy in Turkey, the Balkans, the Eastern Mediterranean and the Near East.",American Research Institute in Turkey Istanbul Temsilcilik&#x0D; Uvez Sokak No. 5&#x0D; Arnavutkoy&#x0D; 34345  Istanbul &#x0D; Turkey,Dr. Antony Greenwood,American Board of Missions Document Archive,http://dlir.org/about-arit-i-digital-library.html,Introduction of the collection and some initial postings of content,http://globalministries.org/news/mee/ucc-and-arit-agree-on.html,"Press release announcing the transfer of the archive from the United Church of Christ, Global Ministries to ARIT.  ",2012
2131,CH-50528-08,"This collection contains approximately 3,000 images submitted together with mission reports.  Most date from 1830 through 1919, when the mission institutions were in full stride.  The  missionaries were encouraged to explore their surroundings and record and report their observations.  The photographs provide some of the earliest recorded information on the cultures the missionaries encountered - flora and fauna; manners and customs; landscape and built environment.  Temporarily housed off-site, the collection is not yet accessible to researchers, pending processing by ARIT.","American Research Institute in Turkey, Istanbul Temsilcilik&#x0D; Uvez Sokak No. 5&#x0D; Arnavutkoy&#x0D; 34345  Istanbul&#x0D; Turkey ",Dr. Antony Greenwood,"American Board of Missions Photographic Archive Collection ",,,,,2012
2370,CH-20626-00,"This is one of several very rare titles from the ""Richmond's novels"" series that AAS recently acquired. Apparently unrecorded, The Queen of the Night is rather archly credited to ""the author of ‘One thousand popular tales'""—a reference to a book title, or to one of the ultra-prolific dime novel writers of the time? The Queen of the Night reveals for us the highs and lows of life in ""wicked New York."" It begins at Sing-Sing, where remorseful convict Whiskie is breaking rocks, only to encounter his former partner in crime, the manipulative, cold-blooded gang leader Slippery Blacksmith. Whiskie resists Slippery's unrefusable offer, only to die—or so Slippery thinks, before he breaks out of Sing-Sing. Months later, a freed Whiskie has reinvented himself as ""Hugh Mortimer,"" a gentleman in pursuit of Gretchen, a wealthy young resident of fashionable Fifth Avenue. But the ""Queen of the Night,"" who shines in the most select social circles as easily as she dominates the New York underworld, conspires with Slippery to turn Whiskie's designs to their own advantage. Many lurid plot twists later, Whiskie casts his nemeses into a watery grave and marries the still-undefiled Gretchen. Purchased from Peter Luke. NEH Challenge Fund. ~ David Whitesell",,,"The Queen of the Night. A story of love, crime and intrigue in wicked New York. [New York]: Richmond and Co., [1871] (Richmond’s novels, new series, no. 18)",,,,,2012
2371,CH-20626-00,"One of two recently acquired pocket-format Civil War-era works authored by Waterbury. Having previously written a number of American Tract Society pamphlets, Waterbury turned his attention during the Civil War to works for soldiers and their loved ones back home. The soldier from home offers a fascinating contemporary perspective on the topic of postal communication with soldiers—all the more important today because of the mass of surviving correspondence and the numerous edited compilations being published during this sesquicentennial period. Waterbury first outlines the mundane details of camp life and the routines of sending and receiving mail, thus enabling those at home to visualize more clearly the importance of letters in soldiers' daily lives. He then offers pointers on what to write, the effect that letters have on their recipients, dealing with the uncertainty caused by lost letters, preparing for receipt of the dreaded letter addressed in an unknown hand and bearing a black seal, and the solace to be derived from reading what one now knows to be ""the last letter."" Purchased from Steve Finer. NEH Challenge Fund. ~ David Whitesell",,,"Waterbury, Jared Bell, 1799-1876. The soldier from home. New York: American Tract Society, [1861-1865]",,,,,2011
3431,RQ-50765-13,"The Eleanor Roosevelt Papers Project has amassed a permanent collection of written, spoken, and audio-visual resources that constitute an unparalleled glimpse into Mrs. Roosevelt's human rights work, with particular attention paid to her role as a delegate to the UN General Assembly from 1945-1953, chair of the UN Human Rights Commission from 1946-1951, as well as the chief proponent and central architect of the Universal Declaration of Human Rights contributing to its overall tone, content, and philosophy.","The Eleanor Roosevelt Papers Project&#x0D; Old Main, Suite 406 &#x0D;  George Washington University&#x0D;  1922 F Street, NW&#x0D;  Washington, DC 20052",Christopher Brick,The Eleanor Roosevelt Papers,http://www.gwu.edu/~erpapers/,Project website,,,2000
3457,CH-50406-07,"&#x0D; A research collection that documents the individuals and decorative arts consumption of three interrelated families from Augusta, Georgia. The museum has 17 objects from these families in its permanent collection.&#x0D; ","Henry D. Green Center for the Study of the Decorative Arts&#x0D; Georgia Museum of Art&#x0D; University of Georgia &#x0D; 90 Carlton Street&#x0D; Athens, GA 30602-6719&#x0D; ",William U. Eiland,McKinney-Whitehead-Rowland Research Materials,http://www.georgiamuseum.org,Webiste of the Georgia Museum of Art,http://georgiamuseum.org/learn/study-centers,"Link to the website describing the Study Centers in the Humanities, of which the Green Center is a part.",2011
3458,CH-50406-07,An expanding collection of original and secondary materials pertaining to mercantile activity surrounding the decorative arts in 19th century Georgia,"Henry D. Green Center for the Study of the Decorative Arts&#x0D; Georgia Museum of Art&#x0D; University of Georgia &#x0D; 90 Carlton Street&#x0D; Athens, GA 30602-6719&#x0D; ",William U. Eiland,Georgia Mercantile Research Collection,http://www.georgiamuseum.org,Website of the Georgia Museum of Art,http://georgiamuseum.org/learn/study-centers,"Link to a description of the Georgia Museum of Art Study Centers in the Humanities, of which the Green Center is a part",2014
3459,CH-50406-07,Extensive research files created by the curator for the 2004 exhibition at the Georgia Museum of Art,"Henry D. Green Center for the Study of the Decorative Arts&#x0D; Georgia Museum of Art&#x0D; University of Georgia &#x0D; 90 Carlton Street&#x0D; Athens, GA 30602-6719&#x0D; ",William U. Eiland,Ilonka Karasz Research Materials,http://www.georgiamuseum.org,Website of the Georgia Museum of Art,http://georgiamuseum.org/learn/study-centers,"&#x0D; &#x0D; Link to a description of the Georgia Museum of Art Study Centers in the Humanities, of which the Green Center is a part&#x0D; ",2011
3460,CH-50406-07,"&#x0D; The extensive research files created by the curator for the book and exhibition of 2012.&#x0D; ","Henry D. Green Center for the Study of the Decorative Arts&#x0D; Georgia Museum of Art&#x0D; University of Georgia &#x0D; 90 Carlton Street&#x0D; Athens, GA 30602-6719&#x0D; ",William U. Eiland,Henry Eugene Thomas Research Materials,http://www.georgiamuseum.org,Website of the Georgia Museum of Art,http://georgiamuseum.org/learn/study-centers,"Link to a description of the Georgia Museum of Art Study Centers in the Humanities, of which the Green Center is a part",2012
3461,CH-50406-07,Professor Tim Bookout of Georgia State University is a distinguished scholar of Southeastern Native America n basketry and midwestern Kentucky Shaker furniture. This collection documents his scholarship and exhibition activity in both realms.,"Henry D. Green Center for the Study of the Decorative Arts&#x0D; Georgia Museum of Art&#x0D; University of Georgia &#x0D; 90 Carlton Street&#x0D; Athens, GA 30602-6719&#x0D; &#x0D; ",William U. Eiland,Bookout Papers,http://www.georgiamuseum.org,Website of the Georgia Museum of Art,http://georgiamuseum.org/learn/study-centers,"Link to a description of the Georgia Museum of Art Study Centers in the Humanities, of which the Green Center is a part",2014
3462,CH-50406-07,"Sponsored by the National Society of the Colonial Dames of America in the State of Georgia and executed over three years from 1986 to 1989, the survey documents more than 4,300 objects dating from 1733 to 1915 at approximately 870 sites in 73 counties in Georgia. The objects include furniture, metalwork, ceramics and textiles.  &#x0D; &#x0D; The museum received the collection in 2000 but it only became readily accessible when the Study Centers in the Humanities opened in 2011.","Henry D. Green Center for the Study of the Decorative Arts&#x0D; Georgia Museum of Art&#x0D; University of Georgia &#x0D; 90 Carlton Street&#x0D; Athens, GA 30602-6719&#x0D; ",William U. Eiland,The Colonial Dames Georgia Decorative Arts Survey,http://www.georgiamuseum.org,Website of the Georgia Museum of Art,http://georgiamuseum.org/learn/study-centers,"Link to a description of the Georgia Museum of Art Study Centers in the Humanities, of which the Green Center is a part",2011
3463,CH-50406-07,"The Griffins were pioneer collectors of vernacular Georgia furniture and pottery. This collection contains files for the extensive research that led to the watershed 1982 exhibition ""Neat Pieces"" at the Atlanta History Center.","Henry D. Green Center for the Study of the Decorative Arts&#x0D; Georgia Museum of Art&#x0D; University of Georgia &#x0D; 90 Carlton Street&#x0D; Athens, GA 30602-6719&#x0D; &#x0D; ",William U. Eiland,William and Florence Griffin Research Materials,http://www.georgiamuseum.org,Website of the Georgia Museum of Art,http://georgiamuseum.org/learn/study-centers,"Link to a description of the Georgia Museum of Art Study Centers in the Humanities, of which the Green Center is a part",2013
4604,PW-51055-12,"Detailed inventories, guides, and collection descriptions (finding aids) for the collections in the Archives at the Perkins School for the Blind that were completed as part of the grant.",,Betsy McGinnity,Collection Descriptions for Processed 19th Century Collections (Finding Aids),http://www.perkinsarchives.org/neh-grant.html,,http://http://www.perkinsarchives.org,,2015
4966,HD-228866-15,"Over the past year of the grant the PI, Amith, has created an extensive resource of ethnobotanical material from communities speaking Sierra Nororiental de Puebla Nahuat. He as worked in the municipalities of Cuetzalan and Huitzilan de Serdan, collecting approximately 1000 vouchers associated with plants that are named, classified, and (often) used by the Indigenous villages in which he has worked. He has also developed extended collaboration with David Beck (Dept. Linguistics, U. of Alberta) who has committed himself and his students to extend ethnobotanical research to four Totonac communities in the Sierra Norte and Nororiental de Puebla. Preliminary research has begun in one of these communities: Chicontla. &#x0D; &#x0D; The voucher plant specimens have been and are being deposited in MEXU (the national herbarium of Mexico), HUAP (the state herbarium of Puebla, Mexico), US (the national herbarium of the United States at the Smithsonian), and MO (the Missouri Botanical Gardens). An additional voucher is saved to give to a taxonomist specialist for determination to species. &#x0D; &#x0D; In sum, Amith and Beck have created material collections in terms of plant voucher specimens deposited in major herbaria and accompanied (on the labels)  by botanical and ethnobotanical data.",,Jonathan D. Amith,Voucher collections of plants from ethnobotanical collections,,,,,2015
4970,PW-51692-14,"This archive contains more than 650 entries from Mississippi's struggles for civil rights, including digital audio, digitized transcriptions and/or audio logs as well as other documentation related to Mississippi Freedom Summer and to the events of the Civil Rights Movement in Mississippi.","Collection is all digital.  ","Jeanne Gillespie, Ph.D.",Oral History Collection in the University of Southern Mississippi's Digital Collections,http://digilib.usm.edu/cdm/search/collection/coh/page/1,Browse page for the Oral History collection in the Digital Collections at The University of Southern Mississippi,,,2015
11369,FB-55535-11,"After the death of a family member, the surviving spouse found another Ah Quin diary. It takes place in San Diego and will be #11. We have facilitated donation to the San Diego history center where it will join the other ten volumes.","San Diego History Center, Prado, Balboa Park.",,Newly discovered Ah Quin Diary #11,,,,,2014
13772,PY-234362-16,"Archival collection created as part of this Common Heritage Grant supported effort. Housed in two locations: Grand Valley State University Libraries' Special Collections and University Archives (Allendale, Michigan) and the Oceana County Historical and Genealogical Society (Hart, Michigan).",,"Melanie Shell-Weiss, Annie Benefiel, Walter Urick",Growing Community in Oceana County,,,,,2017
13929,RZ-51497-12,"Materials recovered during excavations at Quiotepec-Oxtotitlán by Urban Origins project personnel (UO 2014) and by National Institute of Anthropology and History personnel (PEO 2008) formed the core of archaeological materials analyzed in 2015, 2016, and 2017 at UNAM. Material culture recovered include ceramics, lithics, shell, fiber, insect, and historic material culture collections. In addition to material culture, collections include soil samples for micro-botanical analysis, zooarchaeological (including insect remains), paleobotanical materials recovered through flotation, paint pigment and substrate samples from Oxtotitlán art, and carbon for radiometric dating. Radiometric, stylistic, and technological dating situate the collections from the Early Formative through to the contemporary period; however, the bulk of materials are Early through Middle Formative in date correlating with the period of creation of major polychrome figures at Oxtotitlán Cave (eq. C-1 and C-2). Core analysis of these materials has been completed and, except as otherwise noted, collections are currently at a Guerrero Regional Center of the National Institute of Anthropology and History (INAH) storage facility where they remain available for future specialized analyses.",,"Mary D Pohl, Christopher L. von Nagy",General collections,,,,,2017
14248,PY-253077-17,"for groundbreaking held May 21, 2017, from booth at the Holi Festival of Colors, held April 8, 2017, at Riverwalk in downtown Naperville, IL",,"Louise Howard, Chief Curator","Leaflet, Bhumipuja, ISKCON Naperville, IL",,,,,2017
14249,PY-253077-17,"Red, Simply Vedic Naperville, collected from Holi Festival of Colors held April 8, 2017 at Riverwalk in downtown Naperville, IL",,"Louise Howard, Chief Curator",Bagged Nat Khat Gulal,,,,,2017
14250,PY-253077-17,"plastic, yellow, and orange/red, collected from The Festival of Colors held April 8, 2017 at the Riverwalk in downtown Naperville, IL",,"Louise Howard, Chief Curator",Sign (2),,,,,2017
14251,PY-253077-17,"plastic, yellow and multi-colored, for India Day celebration, sponsored by Indian Community Outreach, held August 13, 2017 at Knoch Park in Naperville, IL",,"Louise Howard, Chief Curator",Sign (2),,,,,2017
14252,PY-253077-17,"Suga Builders &amp; Construction, with offices in Naperville; handed out during Naperville India Day celebration held August 13, 2017",,"Louise Howard, Chief Curator",Flier,,,,,2017
14253,PY-253077-17,"for Shreya Ghosal live in concert, held September 8, 2017, with ticket outlet in Naperville; handed outdoing India Day celebration, August 13, 2013",,"Louise Howard, Chief Curator",Flier (2),,,,,2017
14254,PY-253077-17,"Universal Metro Asian Services, with location in Naperville, IL, handed out during India Day celebration, August 13, 2017",,"Louise Howard, Chief Curator",Flier (2),,,,,2017
14255,PY-253077-17,"green and pink with silver and gold thread with fringe on edges, used by Vasavi Chakka, Naperville, IL resident",,"Louise Howard, Chief Curator","Sari, wedding",,,,,2017
14256,PY-253077-17,"The Clear Quran, a thematic English translation of the message of the final revelation, 2016, from Islamic Center of Naperville Open Mosque Day held October 15, 2017",,"Louise Howard, Chief Curator",Book,,,,,2018
14257,PY-253077-17,"Contains the Muslim Prayer, from Islamic Center of Naperville Open Mosque Day held October 15, 2107",,"Louise Howard, Chief Curator",Prayer Card,,,,,2018
